t,c,d
14.5420691s,S,22>28
14.5420691s,S,19>23
14.5420691s,S,33>16
14.5420691s,S,22>19
14.5420691s,S,12>45
14.5420691s,S,15>46
14.544069s,D,39>2
14.544069s,S,47>39
14.544069s,C,39>28
14.544069s,S,49>0
14.544069s,S,46>8
14.544069s,S,41>9
14.544069s,S,38>3
14.544069s,S,39>2
14.544069s,C,39>28
14.544069s,D,32>43
14.544069s,D,7>48
14.544069s,S,46>48
14.544069s,S,12>30
14.544069s,D,26>51
14.544069s,S,7>48
14.544069s,S,38>1
14.544069s,C,28>39
14.544069s,C,48>24
14.544069s,C,43>9
14.544069s,C,24>48
14.544069s,C,9>43
14.544069s,C,28>39
14.544069s,C,48>24
14.544069s,C,24>48
14.544069s,S,32>43
14.544069s,C,43>9
14.544069s,C,9>43
14.544069s,S,26>51
14.5450695s,S,18>39
14.5450695s,S,35>11
14.5450695s,S,3>25
14.5450695s,S,3>15
14.5450695s,S,48>36
14.5450695s,S,48>14
14.5460711s,S,54>18
14.5460711s,S,27>11
14.5460711s,S,30>28
14.5460711s,S,30>38
14.5480704s,S,8>47
14.5480704s,S,15>35
14.5480704s,S,54>3
14.5480704s,S,29>41
14.5480704s,S,5>26
14.5480704s,S,17>37
14.5480704s,S,45>46
14.5500701s,S,0>28
14.5500701s,S,2>6
14.5500701s,S,3>38
14.5500701s,S,16>6
14.5500701s,S,16>39
14.5500701s,S,30>6
14.5510711s,D,54>36
14.5510711s,S,27>38
14.5510711s,S,28>53
14.5510711s,S,14>23
14.5510711s,C,49>54
14.5510711s,S,46>19
14.5510711s,S,14>48
14.5510711s,S,14>37
14.5510711s,D,50>49
14.5510711s,S,54>36
14.5510711s,C,49>54
14.5510711s,S,50>49
14.5510711s,C,54>49
14.5510711s,C,54>49
14.5530711s,D,45>8
14.5530711s,S,54>23
14.5530711s,S,36>41
14.5530711s,S,24>39
14.5530711s,S,17>3
14.5530711s,C,45>2
14.5530711s,S,45>8
14.5530711s,C,2>45
14.5530711s,C,45>2
14.5530711s,C,2>45
14.5540718s,S,39>5
14.5560715s,D,46>16
14.5560715s,S,43>15
14.5560715s,S,22>38
14.5560715s,S,43>29
14.5560715s,C,46>19
14.5560715s,D,1>40
14.5560715s,C,19>46
14.5560715s,S,49>6
14.5560715s,S,39>6
14.5560715s,S,39>11
14.5560715s,S,28>22
14.5560715s,S,38>22
14.5560715s,S,44>27
14.5560715s,S,46>16
14.5560715s,C,46>19
14.5560715s,C,19>46
14.5560715s,S,1>40
14.5560715s,C,40>29
14.5560715s,C,40>29
14.5560715s,C,29>40
14.5560715s,C,29>40
14.5570725s,S,43>18
14.5580726s,S,49>50
14.5580726s,S,8>38
14.5580726s,S,2>48
14.5580726s,S,0>41
14.5580726s,S,19>24
14.5580726s,S,22>49
14.5580726s,S,19>53
14.5580726s,S,27>22
14.5580726s,S,38>8
14.5590728s,S,27>36
14.5590728s,S,36>27
14.5590728s,S,6>23
14.5590728s,S,20>15
14.5590728s,S,23>6
14.5590728s,S,20>16
14.5600729s,S,47>20
14.5600729s,S,0>45
14.5600729s,S,48>17
14.5600729s,S,54>7
14.5600729s,S,54>17
14.5610733s,S,41>0
14.5610733s,S,29>5
14.5610733s,S,4>15
14.5610733s,S,17>48
14.5630733s,S,14>24
14.5630733s,S,28>0
14.5630733s,S,34>12
14.5630733s,S,6>4
14.5630733s,S,19>9
14.5630733s,S,6>38
14.5630733s,S,45>0
14.5630733s,S,20>13
14.5630733s,S,28>6
14.5630733s,S,19>14
14.564074s,S,7>52
14.564074s,S,50>49
14.5660746s,S,1>30
14.5660746s,D,22>46
14.5660746s,C,46>8
14.5660746s,C,46>8
14.5660746s,C,8>46
14.5660746s,C,22>25
14.5660746s,C,8>46
14.5660746s,S,39>40
14.5660746s,C,22>25
14.5660746s,C,25>22
14.5660746s,C,25>22
14.5660746s,S,22>46
14.5680742s,S,29>40
14.5680742s,S,29>32
14.5680742s,S,18>37
14.5680742s,S,18>53
14.5680742s,S,18>24
14.5680742s,S,2>49
14.5680742s,S,35>19
14.5680742s,S,35>15
14.5680742s,S,32>29
14.5690749s,S,26>49
14.5690749s,S,6>16
14.5690749s,S,4>11
14.5690749s,S,22>25
14.5690749s,S,6>2
14.5690749s,S,37>23
14.5690749s,S,6>53
14.5690749s,S,37>16
14.5710752s,S,2>39
14.5710752s,S,51>26
14.5710752s,S,24>25
14.5710752s,S,24>54
14.5720753s,S,38>11
14.5720753s,S,51>46
14.5720753s,S,2>8
14.5720753s,S,34>17
14.5720753s,S,39>35
14.5720753s,S,23>25
14.5730755s,S,44>29
14.5730755s,S,51>37
14.5750769s,S,52>13
14.5750769s,S,24>12
14.5750769s,S,26>4
14.5750769s,S,23>53
14.5750769s,S,23>33
14.5770754s,S,27>54
14.5770754s,S,42>6
14.5770754s,S,15>0
14.5770754s,S,24>14
14.5770754s,D,38>45
14.5770754s,C,45>24
14.5770754s,C,24>45
14.5770754s,C,38>27
14.5770754s,C,45>24
14.5770754s,S,38>45
14.5770754s,C,27>38
14.5770754s,C,38>27
14.5770754s,C,24>45
14.5770754s,C,27>38
14.5780758s,S,54>22
14.5780758s,S,3>10
14.5800773s,S,36>48
14.5800773s,S,41>5
14.5800773s,S,25>20
14.581078s,S,4>13
14.581078s,S,29>37
14.581078s,S,49>11
14.581078s,S,4>26
14.581078s,S,37>43
14.581078s,S,46>45
14.5830771s,S,18>54
14.5830771s,S,3>34
14.5830771s,S,27>26
14.5830771s,S,35>23
14.5830771s,S,35>2
14.5840772s,S,27>29
14.5840772s,S,36>26
14.5840772s,S,36>40
14.5840772s,S,44>53
14.5840772s,S,10>43
14.5840772s,S,36>5
14.5840772s,S,38>54
14.5840772s,S,38>4
14.5840772s,S,1>14
14.5840772s,S,38>23
14.5850782s,S,10>33
14.5860783s,S,5>15
14.5860783s,S,54>27
14.5860783s,S,13>38
14.588078s,D,37>34
14.588078s,S,47>35
14.588078s,S,37>34
14.588078s,S,12>16
14.588078s,S,42>28
14.588078s,S,22>51
14.588078s,S,45>13
14.588078s,S,39>4
14.588078s,S,39>24
14.588078s,S,24>44
14.589079s,D,26>40
14.589079s,C,40>0
14.589079s,C,0>40
14.589079s,C,40>0
14.589079s,S,26>40
14.589079s,C,0>40
14.5910799s,S,1>51
14.5910799s,S,7>45
14.5910799s,S,3>17
14.5910799s,S,3>12
14.5910799s,S,25>52
14.5910799s,S,54>46
14.5910799s,S,29>43
14.5910799s,S,54>3
14.5910799s,S,29>48
14.5910799s,S,54>38
14.5910799s,S,46>40
14.5910799s,S,40>51
14.5910799s,S,48>47
14.5910799s,S,54>17
14.5910799s,S,54>34
14.593079s,S,22>33
14.593079s,S,15>9
14.593079s,S,35>36
14.593079s,S,2>33
14.593079s,D,5>51
14.593079s,S,5>51
14.5940794s,S,38>13
14.5950795s,S,33>45
14.5950795s,S,1>45
14.5950795s,S,12>33
14.5950795s,S,11>14
14.5950795s,S,1>0
14.5960808s,S,17>40
14.5960808s,S,4>39
14.5960808s,S,17>34
14.5960808s,S,52>41
14.5960808s,S,26>27
14.5960808s,S,4>24
14.5960808s,S,44>13
14.5960808s,S,52>6
14.5970812s,S,36>54
14.5970812s,S,54>36
14.5970812s,S,12>39
14.5970812s,S,39>16
14.5970812s,S,12>5
14.5970812s,S,34>24
14.5980817s,S,26>43
14.5980817s,S,33>44
14.5980817s,S,27>14
14.5980817s,S,33>23
14.5990818s,D,35>53
14.5990818s,S,43>26
14.5990818s,S,48>2
14.5990818s,S,43>18
14.5990818s,C,35>45
14.5990818s,C,45>35
14.5990818s,C,35>45
14.5990818s,S,35>53
14.5990818s,C,45>35
14.6000819s,S,26>2
14.6000819s,S,26>36
14.6000819s,S,35>10
14.6000819s,S,4>23
14.602081s,S,42>12
14.602081s,S,46>48
14.602081s,S,46>18
14.602081s,S,49>44
14.602081s,S,1>26
14.6030826s,S,22>40
14.6030826s,S,22>2
14.6030826s,S,17>44
14.6030826s,S,8>45
14.6030826s,S,17>3
14.6040833s,S,0>52
14.6040833s,S,0>40
14.6040833s,D,54>26
14.6040833s,C,26>46
14.6040833s,C,26>46
14.6040833s,C,46>26
14.6040833s,S,54>26
14.6040833s,C,46>26
14.6060833s,D,47>25
14.6060833s,S,54>23
14.6060833s,S,47>30
14.6060833s,S,47>16
14.6060833s,S,17>37
14.6060833s,S,16>30
14.6060833s,S,7>5
14.6060833s,S,47>25
14.6060833s,S,7>49
14.6060833s,S,44>0
14.6060833s,S,44>33
14.6070834s,S,20>43
14.6070834s,S,42>46
14.6070834s,S,2>15
14.6070834s,S,2>30
14.6070834s,S,16>33
14.6090828s,S,37>45
14.6090828s,S,47>39
14.6120835s,S,27>19
14.6120835s,S,35>3
14.6120835s,S,46>0
14.6120835s,S,46>22
14.6120835s,S,19>27
14.6130848s,S,12>45
14.6130848s,S,23>37
14.6130848s,D,24>1
14.6130848s,S,19>9
14.6130848s,S,1>37
14.6130848s,S,24>1
14.6130848s,S,52>7
14.6130848s,S,19>35
14.6130848s,C,1>30
14.6130848s,C,30>1
14.6130848s,C,1>30
14.6130848s,C,30>1
14.6140849s,S,52>0
14.6140849s,S,29>0
14.6140849s,S,52>25
14.6150851s,D,43>11
14.6150851s,S,18>29
14.6150851s,C,43>27
14.6150851s,S,24>39
14.6150851s,C,27>43
14.6150851s,S,43>11
14.6150851s,C,43>27
14.6150851s,C,27>43
14.6160852s,S,15>47
14.6170859s,S,4>11
14.618086s,S,28>30
14.618086s,D,3>49
14.618086s,S,39>35
14.618086s,C,49>36
14.618086s,S,3>49
14.618086s,C,36>49
14.618086s,C,49>36
14.618086s,C,36>49
14.6190865s,S,1>20
14.6190865s,S,38>30
14.6190865s,S,38>36
14.6190865s,S,40>36
14.6190865s,S,40>22
14.6200869s,S,7>22
14.6200869s,S,33>30
14.6200869s,S,7>52
14.6200869s,S,7>54
14.6200869s,S,7>25
14.6200869s,S,39>11
14.6200869s,S,39>5
14.6220869s,S,7>33
14.6220869s,S,26>44
14.6220869s,S,54>7
14.6220869s,S,42>48
14.6220869s,S,44>49
14.6220869s,S,25>3
14.6220869s,S,19>42
14.6220869s,S,16>46
14.623087s,S,16>47
14.623087s,S,22>17
14.623087s,S,16>20
14.623087s,S,22>51
14.623087s,S,22>19
14.623087s,S,44>17
14.623087s,S,22>28
14.623087s,S,46>13
14.6240874s,S,54>33
14.6240874s,S,18>53
14.6240874s,S,54>22
14.6240874s,S,18>37
14.6260865s,S,48>7
14.6260865s,D,22>30
14.6260865s,S,54>27
14.6260865s,D,45>6
14.6260865s,S,54>18
14.6260865s,S,27>22
14.6260865s,S,27>36
14.6260865s,S,5>11
14.6260865s,S,48>46
14.6260865s,C,22>54
14.6260865s,C,6>4
14.6260865s,S,48>36
14.6260865s,C,4>6
14.6260865s,S,38>3
14.6260865s,S,45>6
14.6260865s,C,4>6
14.6260865s,C,22>54
14.6260865s,C,54>22
14.6260865s,C,6>4
14.6260865s,S,22>30
14.6260865s,C,54>22
14.6270875s,S,16>42
14.6270875s,S,49>7
14.6270875s,S,49>6
14.6270875s,S,39>6
14.6270875s,S,29>8
14.6280882s,S,15>16
14.6280882s,S,17>46
14.6280882s,S,30>16
14.6280882s,S,15>43
14.6300888s,D,19>45
14.6300888s,S,20>25
14.6300888s,S,22>20
14.6300888s,C,45>37
14.6300888s,S,37>54
14.6300888s,C,37>45
14.6300888s,S,19>45
14.6300888s,C,37>45
14.6300888s,C,45>37
14.6310889s,S,0>40
14.6310889s,S,48>49
14.6310889s,D,46>37
14.6310889s,S,3>40
14.6310889s,S,48>14
14.6310889s,S,46>37
14.6310889s,S,27>29
14.6330886s,S,45>1
14.6330886s,S,29>9
14.6330886s,S,46>45
14.6330886s,S,46>43
14.6340893s,S,34>20
14.6340893s,S,46>16
14.6340893s,S,12>34
14.636089s,S,43>32
14.636089s,D,7>46
14.636089s,S,6>49
14.636089s,C,46>42
14.636089s,S,14>5
14.636089s,S,14>48
14.636089s,C,42>46
14.636089s,C,46>42
14.636089s,C,7>49
14.636089s,C,42>46
14.636089s,C,7>49
14.636089s,C,49>7
14.636089s,S,7>46
14.636089s,C,49>7
14.6370894s,S,49>23
14.6370894s,S,37>28
14.6380895s,D,33>17
14.6380895s,S,5>39
14.6380895s,C,33>13
14.6380895s,C,13>33
14.6380895s,S,33>17
14.6380895s,C,33>13
14.6380895s,C,13>33
14.6390908s,S,27>26
14.6410905s,S,49>26
14.6410905s,S,26>54
14.6410905s,S,39>11
14.6410905s,S,7>43
14.6420912s,S,29>41
14.6420912s,S,54>36
14.6420912s,S,40>20
14.6420912s,S,20>30
14.6430914s,S,54>37
14.6430914s,S,54>34
14.6430914s,S,3>38
14.6430914s,S,40>1
14.6430914s,S,22>48
14.6440915s,S,0>46
14.6440915s,S,45>13
14.6460912s,S,0>1
14.6460912s,S,42>47
14.6460912s,S,4>13
14.6460912s,S,43>26
14.6460912s,S,38>54
14.6460912s,S,26>43
14.6460912s,S,2>6
14.6460912s,S,44>24
14.6460912s,S,3>25
14.6460912s,S,1>38
14.6460912s,C,43>29
14.6460912s,S,2>22
14.6460912s,S,43>29
14.6460912s,S,26>5
14.6460912s,D,34>43
14.6460912s,C,29>43
14.6460912s,C,43>29
14.6460912s,C,29>43
14.6460912s,C,34>17
14.6460912s,C,34>17
14.6460912s,S,34>43
14.6460912s,C,17>34
14.6470916s,C,17>34
14.6470916s,S,0>32
14.6480926s,S,43>14
14.6480926s,S,39>24
14.6480926s,S,43>15
14.6480926s,S,42>0
14.6480926s,S,19>14
14.6480926s,S,39>4
14.6480926s,S,49>3
14.649093s,S,24>54
14.649093s,S,18>43
14.649093s,S,18>24
14.6500932s,S,1>14
14.6510933s,S,18>44
14.6510933s,S,47>20
14.6510933s,S,29>48
14.6510933s,S,3>15
14.6510933s,S,54>38
14.6510933s,S,16>15
14.6510933s,S,47>37
14.6510933s,S,54>17
14.6510933s,S,3>12
14.6510933s,S,47>8
14.6530938s,S,29>45
14.6530938s,S,29>8
14.6530938s,S,6>42
14.6530938s,S,29>32
14.6530938s,S,17>3
14.6530938s,S,13>3
14.6530938s,D,14>42
14.6530938s,S,39>16
14.6530938s,S,32>0
14.6530938s,S,26>48
14.6530938s,S,14>42
14.6530938s,S,45>33
14.6540948s,S,29>5
14.6540948s,S,20>1
14.6540948s,S,18>46
14.6560939s,D,54>40
14.6560939s,S,38>1
14.6560939s,S,53>35
14.6560939s,S,35>26
14.6560939s,S,3>7
14.6560939s,S,38>4
14.6560939s,S,54>40
14.6560939s,S,35>23
14.6560939s,C,40>39
14.6560939s,S,23>12
14.6560939s,C,39>40
14.6560939s,C,40>39
14.6560939s,S,35>39
14.6560939s,S,11>41
14.6560939s,S,51>40
14.6560939s,S,11>43
14.6560939s,S,1>43
14.6560939s,C,39>40
14.6570952s,S,33>54
14.6570952s,S,25>17
14.6570952s,S,25>15
14.6580957s,S,17>34
14.6580957s,S,22>51
14.6580957s,S,4>45
14.6580957s,S,0>40
14.6580957s,S,46>18
14.6580957s,S,44>49
14.660095s,S,35>13
14.660095s,S,36>30
14.660095s,S,22>5
14.660095s,S,28>6
14.660095s,S,51>5
14.660095s,S,26>2
14.660095s,S,28>22
14.660095s,S,37>16
14.660095s,S,17>10
14.660095s,S,17>25
14.660095s,S,37>23
14.660095s,S,28>0
14.660095s,S,33>12
14.660095s,S,17>44
14.660095s,S,26>36
14.6610958s,D,3>37
14.6610958s,S,23>53
14.6610958s,S,23>33
14.6610958s,C,3>12
14.6610958s,S,3>37
14.6610958s,C,37>43
14.6610958s,C,3>12
14.6610958s,C,43>37
14.6610958s,C,37>43
14.6610958s,C,12>3
14.6610958s,C,43>37
14.6610958s,C,12>3
14.663096s,S,3>12
14.663096s,S,49>4
14.663096s,S,34>37
14.663096s,S,19>36
14.663096s,S,19>9
14.6640962s,S,15>3
14.6640962s,S,19>53
14.6640962s,S,19>24
14.6650966s,D,43>23
14.6650966s,S,6>53
14.6650966s,S,39>35
14.6650966s,S,43>23
14.6660973s,S,24>12
14.6660973s,S,35>11
14.6660973s,S,10>36
14.6660973s,D,35>9
14.6660973s,S,7>27
14.6660973s,S,46>13
14.6660973s,S,54>18
14.6660973s,S,10>33
14.6660973s,C,35>41
14.6660973s,S,35>9
14.6660973s,C,41>35
14.6660973s,C,35>41
14.6660973s,C,41>35
14.6670974s,S,42>30
14.6670974s,S,38>45
14.6670974s,S,45>38
14.6690974s,S,15>8
14.6690974s,S,54>41
14.6690974s,S,52>36
14.6690974s,S,21>1
14.6690974s,S,1>16
14.6690974s,S,40>7
14.6690974s,S,39>12
14.6700981s,S,27>14
14.6700981s,S,48>2
14.6720972s,S,0>44
14.6720972s,S,0>45
14.6730976s,D,40>4
14.6730976s,S,11>49
14.6730976s,C,40>34
14.6730976s,C,34>40
14.6730976s,C,40>34
14.6730976s,S,40>4
14.6730976s,C,34>40
14.6740983s,S,35>10
14.6740983s,S,35>36
14.6760986s,S,31>0
14.6760986s,S,4>39
14.6760986s,S,3>12
14.6760986s,S,4>24
14.6760986s,S,25>47
14.6760986s,S,12>49
14.6760986s,S,12>16
14.6760986s,S,16>1
14.6760986s,S,45>10
14.6760986s,S,24>6
14.6760986s,S,7>54
14.6760986s,S,37>18
14.6760986s,S,7>52
14.6760986s,S,47>30
14.6760986s,S,47>16
14.6760986s,S,16>6
14.6760986s,S,28>18
14.6760986s,S,45>0
14.6760986s,S,24>39
14.6770996s,S,24>4
14.6770996s,S,47>12
14.6780997s,S,46>54
14.6780997s,S,37>46
14.6780997s,S,48>26
14.6780997s,S,2>26
14.6780997s,S,2>33
14.6790999s,S,29>44
14.6811007s,S,40>26
14.6811007s,S,0>41
14.6811007s,S,44>18
14.6811007s,S,17>5
14.6811007s,D,5>34
14.6811007s,S,18>28
14.6811007s,S,17>40
14.6811007s,S,22>17
14.6811007s,S,5>34
14.6811007s,S,4>26
14.6811007s,S,4>13
14.6830995s,S,26>35
14.6830995s,S,42>9
14.6830995s,S,35>19
14.6830995s,S,26>44
14.6830995s,S,48>4
14.6830995s,S,46>43
14.6830995s,S,46>7
14.6841014s,S,12>24
14.6841014s,S,6>52
14.6841014s,S,36>40
14.6841014s,S,24>44
14.6841014s,S,36>26
14.6841014s,S,33>16
14.6841014s,S,22>28
14.6841014s,S,22>2
14.6841014s,S,36>5
14.6841014s,S,12>45
14.6841014s,S,33>23
14.6861014s,S,0>40
14.6861014s,D,38>14
14.6861014s,S,39>11
14.6861014s,S,49>0
14.6861014s,S,12>33
14.6861014s,C,38>54
14.6861014s,S,1>45
14.6861014s,C,54>38
14.6861014s,S,38>14
14.6861014s,C,38>54
14.6861014s,C,54>38
14.6871021s,S,54>24
14.6871021s,S,24>25
14.6871021s,S,52>41
14.6871021s,S,3>17
14.6871021s,S,19>30
14.6871021s,S,54>36
14.6871021s,S,19>27
14.6871021s,S,52>6
14.6881022s,S,54>17
14.6891024s,D,25>35
14.6891024s,S,46>17
14.6891024s,D,26>47
14.6891024s,S,18>39
14.6891024s,S,46>40
14.6891024s,C,35>2
14.6891024s,S,25>35
14.6891024s,C,2>35
14.6891024s,C,35>2
14.6891024s,C,47>20
14.6891024s,C,2>35
14.6891024s,C,47>20
14.6891024s,C,26>27
14.6891024s,C,20>47
14.6891024s,C,20>47
14.6891024s,S,26>47
14.6891024s,C,26>27
14.6891024s,C,27>26
14.6891024s,C,27>26
14.6901025s,S,7>42
14.6901025s,S,54>27
14.692103s,D,53>27
14.692103s,S,43>10
14.692103s,S,53>27
14.692103s,S,46>0
14.692103s,S,30>22
14.692103s,S,46>51
14.692103s,D,47>40
14.692103s,S,52>29
14.692103s,S,27>6
14.692103s,S,27>22
14.692103s,S,52>25
14.692103s,C,40>20
14.692103s,C,47>25
14.692103s,C,20>40
14.692103s,C,40>20
14.692103s,C,47>25
14.692103s,C,20>40
14.692103s,S,47>40
14.692103s,C,25>47
14.692103s,C,25>47
14.6941033s,S,49>11
14.6941033s,S,16>12
14.6941033s,S,54>34
14.6941033s,S,16>30
14.6941033s,S,27>26
14.6941033s,S,44>27
14.6941033s,S,6>2
14.6941033s,S,11>49
14.6941033s,S,1>24
14.6941033s,S,22>51
14.6941033s,S,6>16
14.6961036s,S,38>23
14.6961036s,S,54>33
14.6961036s,S,54>46
14.6961036s,S,12>39
14.6961036s,S,45>46
14.6961036s,S,42>49
14.6961036s,S,0>52
14.6981041s,D,7>44
14.6981041s,S,39>18
14.6981041s,C,7>5
14.6981041s,S,7>44
14.6981041s,C,7>5
14.6981041s,S,37>1
14.6981041s,C,5>7
14.6981041s,S,39>6
14.6981041s,S,37>28
14.6981041s,S,4>38
14.6981041s,S,33>47
14.6981041s,C,5>7
14.6981041s,S,49>12
14.6981041s,S,49>6
14.7001047s,S,45>13
14.7001047s,S,29>0
14.7001047s,S,29>37
14.7021046s,D,11>52
14.7021046s,D,22>53
14.7021046s,S,11>52
14.7021046s,S,48>42
14.7021046s,S,17>22
14.7021046s,S,35>14
14.7021046s,S,15>2
14.7021046s,C,22>27
14.7021046s,S,38>9
14.7021046s,S,22>53
14.7021046s,C,27>22
14.7021046s,C,22>27
14.7021046s,S,38>30
14.7021046s,C,27>22
14.7031051s,S,46>48
14.7031051s,S,2>47
14.7031051s,S,46>51
14.7031051s,S,2>15
14.7031051s,S,22>40
14.7031051s,S,22>7
14.7031051s,S,43>3
14.7041061s,S,38>0
14.7041061s,S,34>10
14.7041061s,S,47>37
14.7041061s,S,19>22
14.7061046s,S,52>20
14.7061046s,S,27>44
14.7061046s,S,7>51
14.7061046s,S,20>15
14.7061046s,S,27>22
14.7061046s,S,7>46
14.7061046s,S,48>46
14.7061046s,S,6>49
14.7061046s,S,6>28
14.708106s,S,43>4
14.708106s,S,12>47
14.708106s,S,2>44
14.708106s,S,39>4
14.708106s,S,39>24
14.708106s,S,43>34
14.709107s,S,39>16
14.7111073s,S,23>43
14.7111073s,S,44>33
14.7111073s,S,7>22
14.7111073s,S,44>0
14.7111073s,S,33>10
14.7111073s,S,39>35
14.7111073s,S,5>11
14.7131075s,S,20>16
14.7131075s,S,29>8
14.7131075s,S,29>48
14.7141077s,S,46>13
14.7161076s,D,24>38
14.7161076s,S,11>14
14.7161076s,S,24>38
14.7161076s,S,9>35
14.7161076s,D,34>49
14.7161076s,S,45>19
14.7161076s,S,35>15
14.7161076s,C,38>22
14.7161076s,S,1>41
14.7161076s,S,1>26
14.7161076s,S,1>20
14.7161076s,C,34>13
14.7161076s,C,22>38
14.7161076s,C,22>38
14.7161076s,C,34>13
14.7161076s,S,34>49
14.7161076s,C,38>22
14.7161076s,C,13>34
14.7161076s,S,1>38
14.7161076s,C,13>34
14.7181073s,D,43>41
14.7181073s,S,15>20
14.7181073s,S,33>18
14.7181073s,C,43>14
14.7181073s,S,43>41
14.7181073s,S,54>46
14.7181073s,S,54>37
14.7181073s,C,14>43
14.7181073s,C,43>14
14.7181073s,S,48>14
14.7181073s,S,17>33
14.7181073s,C,14>43
14.7191089s,S,27>22
14.7191089s,S,1>21
14.7191089s,S,54>7
14.7211095s,S,37>41
14.7211095s,S,26>2
14.7211095s,S,39>11
14.7211095s,S,39>18
14.7211095s,S,24>46
14.7211095s,S,4>43
14.7211095s,S,15>9
14.7211095s,S,16>39
14.7211095s,S,24>54
14.7211095s,S,46>54
14.7231086s,S,5>15
14.7231086s,S,40>8
14.7231086s,S,52>8
14.7231086s,S,40>17
14.7231086s,S,10>35
14.7231086s,S,3>13
14.7241099s,S,42>48
14.7241099s,S,42>9
14.72511s,S,26>4
14.72511s,S,47>8
14.72511s,S,47>15
14.72511s,S,47>12
14.72511s,S,28>42
14.726111s,S,3>7
14.726111s,S,3>40
14.726111s,S,36>10
14.726111s,S,37>3
14.7281107s,S,52>0
14.7281107s,S,4>48
14.7281107s,S,18>34
14.7281107s,S,12>49
14.7281107s,S,35>47
14.7281107s,S,35>23
14.7281107s,S,38>4
14.7281107s,S,4>26
14.7281107s,S,18>28
14.7281107s,S,33>45
14.7281107s,S,2>22
14.7281107s,S,38>1
14.7301104s,D,19>4
14.7301104s,S,42>14
14.7301104s,S,18>53
14.7301104s,S,18>24
14.7301104s,S,49>42
14.7301104s,C,19>27
14.7301104s,S,7>48
14.7301104s,C,19>27
14.7301104s,C,27>19
14.7301104s,S,19>4
14.7301104s,C,27>19
14.7311108s,D,33>9
14.7311108s,S,47>26
14.7311108s,S,54>18
14.7311108s,C,33>22
14.7311108s,S,33>9
14.7311108s,C,22>33
14.7311108s,C,33>22
14.7311108s,C,22>33
14.7321109s,S,43>46
14.7321109s,S,27>53
14.7321109s,S,42>16
14.7321109s,S,42>49
14.7321109s,S,7>54
14.7321109s,S,7>52
14.7321109s,S,7>45
14.7321109s,S,39>12
14.7321109s,S,7>27
14.7331119s,S,25>24
14.7331119s,S,40>54
14.7341123s,D,9>47
14.7341123s,S,42>47
14.7341123s,S,29>18
14.7341123s,S,9>47
14.7341123s,S,54>40
14.7341123s,C,47>35
14.7341123s,C,35>47
14.7341123s,C,47>35
14.7341123s,C,35>47
14.7361129s,S,44>14
14.7361129s,S,19>14
14.7361129s,S,6>45
14.7361129s,S,19>9
14.7361129s,D,54>39
14.7361129s,S,22>17
14.7361129s,S,54>39
14.738112s,D,53>29
14.738112s,S,17>51
14.738112s,S,53>29
14.738112s,S,45>51
14.738112s,S,3>38
14.738112s,S,3>17
14.738112s,S,29>32
14.7391124s,S,34>37
14.7391124s,S,0>49
14.7391124s,S,0>1
14.7391124s,S,43>15
14.7391124s,S,35>11
14.7391124s,S,26>40
14.7391124s,S,26>5
14.7401128s,S,35>26
14.741113s,D,14>47
14.741113s,D,3>48
14.741113s,S,46>43
14.741113s,S,14>47
14.741113s,S,29>44
14.741113s,C,47>8
14.741113s,C,47>8
14.741113s,C,8>47
14.741113s,C,3>15
14.741113s,C,48>4
14.741113s,C,3>15
14.741113s,C,48>4
14.741113s,S,3>48
14.741113s,C,15>3
14.741113s,C,8>47
14.741113s,C,4>48
14.741113s,C,15>3
14.741113s,C,4>48
14.7421137s,S,44>29
14.7421137s,S,2>48
14.7421137s,S,14>5
14.7421137s,S,48>2
14.7431138s,S,22>20
14.7431138s,S,39>47
14.7431138s,S,46>45
14.7431138s,S,7>43
14.7441151s,S,52>11
14.7441151s,S,15>25
14.7441151s,S,11>53
14.7441151s,S,2>30
14.7461157s,S,47>2
14.7461157s,S,1>14
14.7461157s,S,19>23
14.7461157s,S,26>1
14.7461157s,S,26>44
14.7461157s,S,22>2
14.7461157s,S,6>25
14.7461157s,S,47>30
14.7461157s,S,22>28
14.7481145s,S,23>53
14.7481145s,S,53>22
14.7481145s,S,43>7
14.7481145s,S,10>36
14.7481145s,S,43>4
14.7491149s,S,39>54
14.7491149s,S,30>20
14.7491149s,S,20>9
14.7491149s,S,20>30
14.7501162s,S,37>23
14.7501162s,S,37>16
14.7501162s,S,48>17
14.7501162s,S,15>0
14.7521159s,S,34>27
14.7521159s,S,29>37
14.7541158s,S,3>25
14.7541158s,S,3>15
14.7541158s,S,41>43
14.7541158s,S,16>46
14.7541158s,S,1>51
14.7541158s,S,4>49
14.7541158s,S,45>1
14.7541158s,S,47>37
14.7541158s,S,42>7
14.7541158s,S,37>47
14.7541158s,S,43>1
14.7541158s,S,47>39
14.7541158s,S,16>47
14.7541158s,S,16>20
14.7551171s,S,35>10
14.7561176s,S,47>9
14.7561176s,S,49>34
14.7561176s,S,9>52
14.7561176s,S,49>2
14.7561176s,S,4>15
14.7561176s,S,26>36
14.7581172s,S,13>48
14.7581172s,S,28>22
14.7581172s,S,12>34
14.7581172s,S,28>6
14.7581172s,S,4>40
14.7581172s,C,40>36
14.7581172s,S,54>24
14.7581172s,C,36>40
14.7581172s,S,24>18
14.7581172s,S,43>18
14.7581172s,S,28>0
14.7581172s,D,45>40
