t,c,d
21.6885793s,S,7>6:50
21.6905799s,S,8>7:50
21.69158s,D,4>26:10000000
21.69158s,S,21>0:50
21.69158s,S,18>14:50
21.69158s,S,4>26:51
21.694581s,S,7>18:50
21.694581s,S,26>16:52
21.6975902s,S,19>1:50
21.6995807s,S,16>11:50
21.6995807s,S,21>12:50
21.6995807s,S,24>22:50
21.6995807s,S,24>26:50
21.6995807s,S,12>9:50
21.6995807s,S,21>4:50
21.6995807s,S,5>22:50
21.6995807s,S,22>6:50
21.6995807s,S,22>5:50
21.7005812s,S,19>18:50
21.7005812s,S,20>6:50
21.7005812s,S,18>19:52
21.7015822s,S,25>0:50
21.7035821s,S,26>6:51
21.7035821s,S,22>26:50
21.7035821s,S,12>19:50
21.7035821s,S,13>26:52
21.7035821s,S,9>25:52
21.7045823s,S,13>19:50
21.7045823s,S,14>11:50
21.7055824s,S,3>6:50
21.7065834s,S,25>20:50
21.7065834s,S,15>17:50
21.7075838s,S,6>12:50
21.7095835s,S,21>1:50
21.7105839s,D,16>23:16000000
21.7105839s,S,12>4:50
21.7105839s,C,23>19
21.7105839s,C,19>23
21.7105839s,C,23>19
21.7105839s,S,16>23:51
21.7105839s,C,19>23
21.7115841s,S,15>20:51
21.7115841s,S,15>19:50
21.7115841s,S,13>7:50
21.7125845s,S,23>18:50
21.7125845s,S,23>17:50
21.7145847s,D,17>4:9000000
21.7145847s,S,17>4:51
21.7175851s,S,23>25:50
21.7175851s,S,3>22:50
21.7185856s,S,22>7:50
21.7195857s,S,21>8:50
21.7195857s,S,1>9:50
21.7205858s,S,11>13:50
21.7245875s,S,19>17:50
21.7245875s,S,18>26:50
21.7245875s,S,19>12:50
21.7255879s,S,6>13:50
21.7255879s,S,1>6:50
21.7265895s,S,23>4:50
21.7285889s,S,22>0:50
21.7285889s,S,7>20:50
21.7285889s,S,20>1:50
21.7295885s,S,18>15:50
21.7295885s,S,22>11:50
21.7325888s,D,20>12:21000000
21.7325888s,C,20>23
21.7325888s,S,20>12:51
21.7325888s,C,20>23
21.7325888s,C,23>20
21.7325888s,C,23>20
21.7355892s,S,12>21:50
21.7355892s,S,26>24:50
21.7375895s,S,8>3:50
21.7415906s,S,25>3:50
21.7415906s,S,16>2:50
21.7425907s,S,26>4:52
21.7435915s,S,23>13:50
21.7435915s,S,19>5:50
21.7455917s,S,1>11:50
21.7455917s,S,21>16:50
21.7475923s,S,17>9:50
21.7485939s,S,7>3:50
21.7515925s,S,7>17:50
21.7535948s,S,18>12:50
21.7565937s,S,14>23:50
21.7565937s,S,21>4:50
21.7565937s,S,21>9:50
21.7565937s,S,20>0:50
21.7565937s,S,5>10:50
21.7565937s,S,23>11:50
21.7565937s,S,23>0:50
21.7575953s,S,11>15:50
21.759595s,D,9>22:8000000
21.759595s,S,9>22:51
21.759595s,C,22>14
21.759595s,C,22>14
21.759595s,C,14>22
21.759595s,C,14>22
21.759595s,S,23>1:50
21.759595s,D,4>25:16000000
21.759595s,S,23>24:50
21.759595s,S,4>25:51
21.7615953s,S,4>17:52
21.7615953s,S,21>5:50
21.7615953s,S,1>20:50
21.7615953s,S,21>12:50
21.7635964s,S,19>1:50
21.7635964s,S,24>20:50
21.7645965s,S,25>23:50
21.7645965s,S,25>21:51
21.765597s,S,22>1:50
21.765597s,S,13>11:50
21.765597s,S,25>13:50
21.765597s,S,13>19:50
21.765597s,S,14>16:50
21.767596s,S,25>24:50
21.767596s,S,12>13:50
21.767596s,S,25>22:52
21.767596s,S,6>22:50
21.767596s,S,6>20:50
21.767596s,S,10>2:50
21.767596s,S,4>9:50
21.7685962s,S,0>4:50
21.7705976s,S,18>17:50
21.7755983s,D,22>13:10000000
21.7755983s,S,16>14:50
21.7755983s,C,22>24
21.7755983s,S,22>13:51
21.7755983s,C,24>22
21.7755983s,C,24>22
21.7755983s,S,19>15:50
21.7755983s,C,22>24
21.7765984s,S,16>4:50
21.7765984s,D,17>25:15000000
21.7765984s,S,17>25:51
21.7795991s,S,12>15:50
21.7805992s,S,19>13:50
21.7805992s,S,19>20:50
21.7815996s,D,14>24:20000000
21.7815996s,S,14>24:51
21.7835999s,S,3>0:50
21.7846003s,S,24>13:50
21.7846003s,S,22>11:50
21.7876013s,S,20>25:50
21.7906031s,S,19>17:50
21.7906031s,S,22>10:50
21.7926019s,S,21>25:50
21.7926019s,S,23>16:52
21.7926019s,S,21>9:50
21.7936026s,S,4>21:50
21.7946034s,S,24>26:50
21.7946034s,S,24>22:50
21.7976029s,S,7>11:50
21.7976029s,S,3>8:50
21.7976029s,S,12>6:50
21.7976029s,S,15>18:50
21.7976029s,S,3>6:50
21.7986039s,S,4>0:50
21.8006039s,S,13>6:50
21.8006039s,S,6>26:52
21.8006039s,S,26>6:50
21.8006039s,S,22>9:52
21.8006039s,S,23>25:50
21.8016043s,S,22>5:50
21.8016043s,S,5>7:50
21.8026053s,S,23>12:50
21.8026053s,S,23>11:50
21.8026053s,S,19>12:50
21.8046053s,S,22>6:50
21.8046053s,S,23>18:50
21.8066058s,S,7>19:50
21.8066058s,D,9>26:6000000
21.8066058s,S,9>26:51
21.8096065s,D,26>10:9000000
21.8096065s,S,6>21:50
21.8096065s,S,26>10:51
21.8116067s,S,6>14:50
21.8126072s,S,21>10:50
21.8126072s,S,18>14:50
21.8126072s,S,21>4:50
21.8136073s,S,24>22:50
21.8136073s,S,12>18:50
21.8146074s,D,16>25:22000000
21.8146074s,C,16>23
21.8146074s,S,16>25:51
21.8146074s,C,16>23
21.8146074s,C,23>16
21.8146074s,C,23>16
21.8156079s,S,1>9:50
21.8176078s,S,10>1:50
21.8196084s,S,18>26:50
21.8196084s,S,18>15:50
21.8206088s,S,22>3:50
21.8216089s,S,26>13:50
21.8226094s,S,14>20:50
21.8236098s,S,21>12:50
21.8246102s,S,20>16:50
21.8266105s,S,25>18:50
21.8266105s,S,13>11:50
21.8276109s,S,13>22:52
21.8296103s,S,15>19:50
21.8296103s,S,21>17:50
21.8296103s,S,16>8:50
21.8296103s,S,3>17:50
21.8306124s,S,19>1:50
21.8366118s,S,25>13:50
21.8366118s,S,22>0:50
21.8366118s,S,11>22:51
21.8376122s,S,26>9:52
21.8386129s,S,25>20:52
21.8396133s,S,7>4:50
21.8396133s,S,7>20:50
21.8396133s,S,12>20:52
21.8406135s,S,22>20:50
21.8416136s,S,25>4:52
21.8416136s,S,19>2:50
21.8416136s,S,5>17:50
21.8416136s,S,1>11:50
21.8416136s,S,9>4:50
21.845615s,S,22>25:50
21.845615s,S,25>3:50
21.8466145s,S,23>24:50
21.8466145s,S,20>12:50
21.8476144s,S,11>15:50
21.848616s,S,23>9:50
21.848616s,S,4>25:50
21.8516158s,D,9>24:13000000
21.8516158s,S,23>14:50
21.8516158s,S,23>0:50
21.8516158s,C,9>22
21.8516158s,C,9>22
21.8516158s,S,9>24:51
21.8516158s,C,22>9
21.8516158s,C,22>9
21.8526165s,S,25>17:52
21.8536169s,D,4>22:12000000
21.8536169s,C,4>12
21.8536169s,S,4>22:51
21.8536169s,C,4>12
21.8536169s,C,12>4
21.8536169s,C,12>4
21.854617s,S,26>3:51
21.854617s,S,19>22:50
21.854617s,S,19>5:50
21.854617s,S,10>26:52
21.854617s,S,7>14:50
21.854617s,S,7>11:50
21.8576165s,S,15>20:50
21.8576165s,S,20>15:52
21.8576165s,S,21>8:50
21.8576165s,S,21>5:50
21.8576165s,S,10>15:50
21.8576165s,S,19>17:50
21.8586181s,S,1>23:50
21.8586181s,S,23>13:50
21.8586181s,S,16>15:50
21.8586181s,S,25>22:50
21.8596183s,D,20>4:20000000
21.8596183s,C,4>14
21.8596183s,C,20>25
21.8596183s,C,14>4
21.8596183s,C,20>25
21.8596183s,C,25>20
21.8596183s,S,20>4:51
21.8596183s,C,14>4
21.8596183s,C,4>14
21.8596183s,C,25>20
21.8616182s,D,2>24:18000000
21.8616182s,S,2>24:51
21.8616182s,S,14>18:50
21.8616182s,D,17>26:9000000
21.8616182s,S,26>8:50
21.8616182s,C,17>12
21.8616182s,C,17>12
21.8616182s,S,17>26:51
21.8616182s,C,12>17
21.8616182s,C,12>17
21.8626181s,S,21>6:50
21.8626181s,S,18>7:51
21.8636185s,S,12>9:50
21.8646186s,S,25>20:50
21.8646186s,S,0>11:50
21.8666189s,S,18>2:50
21.8666189s,D,25>12:17000000
21.8666189s,S,25>12:51
21.8676196s,S,9>8:50
21.8706203s,S,16>11:50
21.8706203s,S,3>19:50
21.87262s,S,9>25:50
21.87262s,S,6>1:50
21.8736207s,S,3>14:50
21.8736207s,S,18>25:50
21.8766214s,S,22>13:50
21.8786225s,D,15>21:20000000
21.8786225s,S,21>16:50
21.8786225s,S,19>12:50
21.8786225s,S,15>21:51
21.8786225s,S,21>25:52
21.8796226s,S,23>22:50
21.8806228s,S,21>13:50
21.8816232s,S,12>23:50
21.8816232s,S,23>25:50
21.8816232s,S,1>22:50
21.8816232s,S,24>26:50
21.8816232s,S,24>14:52
21.8826236s,S,9>4:50
21.8856228s,S,13>23:50
21.8856228s,S,21>3:50
21.8856228s,S,13>6:50
21.886623s,S,7>1:50
21.8886244s,S,3>8:50
21.8916242s,S,19>15:52
21.8926258s,S,22>11:52
21.8946255s,S,4>17:50
21.8946255s,S,16>20:50
21.8956259s,S,26>10:50
21.896626s,D,14>22:15000000
21.896626s,C,22>19
21.896626s,C,22>19
21.896626s,C,19>22
21.896626s,S,14>22:51
21.896626s,C,19>22
21.8976261s,S,21>12:50
21.8986272s,S,12>2:50
21.8986272s,S,26>18:50
21.9006271s,S,3>26:52
21.9006271s,S,26>3:50
21.9006271s,S,24>25:50
21.9006271s,S,26>8:51
21.9006271s,S,24>20:50
21.9006271s,S,7>3:50
21.9006271s,S,12>21:50
21.9016281s,S,5>10:50
21.9016281s,S,22>5:50
21.9036281s,S,25>21:50
21.9036281s,S,19>3:50
21.9036281s,S,19>20:50
21.9036281s,S,20>19:50
21.9076277s,D,11>25:15000000
21.9076277s,S,26>17:52
21.9076277s,C,11>1
21.9076277s,C,11>1
21.9076277s,C,1>11
21.9076277s,S,11>25:51
21.9076277s,C,1>11
21.9086288s,S,25>13:50
21.9106284s,S,18>26:50
21.9116306s,S,6>2:50
21.9146295s,S,6>22:50
21.9156303s,S,22>4:52
21.9176308s,S,23>4:50
21.9176308s,S,24>9:52
21.918633s,S,18>23:51
21.918633s,S,7>18:52
21.9206321s,S,3>15:50
21.9216322s,S,4>0:50
21.9236319s,S,25>10:50
21.9236319s,S,6>4:50
21.9236319s,S,19>17:50
21.9236319s,S,14>6:50
21.9236319s,D,17>24:16000000
21.9236319s,C,17>5
21.9236319s,C,17>5
21.9236319s,C,5>17
21.9236319s,S,17>24:51
21.9236319s,C,5>17
21.9256321s,S,25>16:52
21.9266323s,S,21>1:50
21.9276327s,S,17>23:50
21.9276327s,S,22>13:50
21.9276327s,S,22>14:50
21.929633s,S,5>16:50
21.929633s,S,13>21:50
21.929633s,S,4>6:50
21.9306334s,S,7>14:50
21.9316335s,S,23>13:50
21.9326336s,S,9>18:50
21.9326336s,S,9>25:50
21.9356343s,S,3>7:50
21.9376346s,S,1>8:50
21.9376346s,S,12>22:50
21.9376346s,S,8>26:52
21.9376346s,S,3>22:50
21.9376346s,S,22>26:50
21.9396357s,S,4>21:50
21.9396357s,S,11>13:50
21.9396357s,S,23>22:50
21.9396357s,S,23>2:50
21.9416357s,S,26>0:50
21.9426361s,S,7>6:50
21.9426361s,S,22>12:50
21.9426361s,S,22>0:50
21.9436362s,S,26>22:50
21.9436362s,S,26>18:50
21.9436362s,D,16>22:18000000
21.9436362s,C,22>10
21.9436362s,C,10>22
21.9436362s,C,22>10
21.9436362s,C,10>22
21.9436362s,C,16>17
21.9436362s,C,16>17
21.9436362s,S,16>22:51
21.9436362s,C,17>16
21.9436362s,C,17>16
21.9456365s,S,16>4:50
21.9466372s,S,23>14:50
21.9466372s,S,15>9:50
21.9466372s,S,15>19:50
21.9466372s,S,23>0:50
21.9486375s,D,26>23:10000000
21.9486375s,S,18>2:50
21.9486375s,S,18>25:50
21.9486375s,S,25>24:50
21.9486375s,S,26>25:50
21.9486375s,S,11>0:50
21.9486375s,S,10>4:50
21.9486375s,S,26>23:51
21.9486375s,S,25>22:50
21.9486375s,S,22>11:50
21.9516382s,S,7>4:50
21.9516382s,S,24>2:52
21.9526383s,S,12>25:52
21.9526383s,S,21>4:50
21.9526383s,S,17>7:50
21.9526383s,S,21>5:50
21.955639s,S,0>13:50
21.9566391s,S,19>12:50
21.9566391s,S,7>13:50
21.9566391s,S,20>2:50
21.9586414s,S,9>26:50
21.9606417s,S,21>3:50
21.9606417s,S,12>19:50
21.9626411s,S,12>6:50
21.9626411s,D,2>26:11000000
21.9626411s,S,4>20:52
21.9626411s,S,2>26:51
21.9636429s,S,25>11:50
21.9636429s,S,21>9:50
21.9656409s,S,19>14:50
21.9656409s,S,19>5:50
21.9666416s,S,6>7:50
21.9666416s,S,23>18:52
21.9676417s,S,24>26:50
21.9676417s,S,24>13:50
21.9686418s,S,19>4:50
21.9686418s,S,1>15:50
21.9686418s,S,23>24:50
21.9726432s,D,25>14:19000000
21.9726432s,S,13>23:50
21.9726432s,S,14>22:50
21.9726432s,C,25>10
21.9726432s,C,10>25
21.9726432s,S,25>14:51
21.9726432s,C,25>10
21.9726432s,C,10>25
21.973644s,S,23>11:50
21.975643s,S,7>18:50
21.975643s,S,17>19:50
21.975643s,S,26>16:50
21.975643s,S,18>17:50
21.9766438s,S,13>24:50
21.9786437s,S,21>0:50
21.9786437s,S,22>3:50
21.9786437s,S,21>15:52
21.9796441s,S,25>18:50
21.9816456s,D,20>11:19000000
21.9816456s,C,11>15
21.9816456s,C,15>11
21.9816456s,C,11>15
21.9816456s,C,20>15
21.9816456s,C,15>11
21.9816456s,C,15>20
21.9816456s,S,20>11:51
21.9816456s,C,20>15
21.9816456s,C,15>20
21.9836458s,S,1>22:51
21.9836458s,S,25>13:50
21.9836458s,D,18>24:16000000
21.9836458s,S,14>15:50
21.9836458s,S,9>8:50
21.9836458s,C,18>16
21.9836458s,C,16>18
21.9836458s,C,18>16
21.9836458s,S,18>24:51
21.9836458s,C,16>18
21.9896478s,S,25>23:50
21.9916469s,D,14>25:19000000
21.9916469s,S,26>3:50
21.9916469s,S,3>21:50
21.9916469s,C,25>14
21.9916469s,C,14>25
21.9916469s,C,25>14
21.9916469s,C,14>25
21.9916469s,S,14>25:51
21.9926476s,D,11>26:9000000
21.9926476s,C,26>25
21.9926476s,C,25>26
21.9926476s,C,11>23
21.9926476s,C,26>25
21.9926476s,C,23>11
21.9926476s,C,25>26
21.9926476s,S,11>26:51
21.9926476s,C,11>23
21.9926476s,C,23>11
21.9936477s,S,10>7:50
21.9956483s,S,9>18:50
21.9956483s,S,4>25:50
21.9956483s,S,9>25:51
21.9986496s,S,21>25:50
21.9996497s,D,15>22:21000000
21.9996497s,S,9>4:50
21.9996497s,S,9>8:50
21.9996497s,S,15>22:51
21.9996497s,S,26>9:51
21.9996497s,S,23>26:52
21.9996497s,C,22>23
21.9996497s,C,22>23
21.9996497s,C,23>22
21.9996497s,C,23>22
22.0026504s,S,12>8:50
22.0026504s,S,22>14:52
22.0036505s,S,26>6:50
22.0036505s,S,22>6:50
22.0036505s,S,22>5:50
22.0056511s,S,20>15:50
22.0056511s,S,22>20:50
22.0056511s,S,24>17:52
22.0076504s,S,19>15:50
22.0076504s,S,7>22:50
22.0076504s,S,22>26:50
22.0086526s,S,21>16:50
22.0086526s,S,17>15:50
22.0116521s,S,3>20:50
22.0116521s,S,21>4:50
22.0116521s,S,23>18:50
22.0116521s,S,7>3:50
22.0116521s,S,18>14:50
22.0126528s,S,6>3:50
22.0126528s,S,23>12:50
22.0136533s,S,13>21:50
22.0156535s,S,9>10:50
22.0166539s,S,24>0:50
22.0186545s,S,26>2:52
22.0186545s,S,4>9:50
22.0186545s,S,4>0:50
22.0206545s,S,6>20:50
22.0206545s,S,6>1:50
22.0246544s,S,19>3:50
22.0246544s,S,20>19:50
22.0246544s,S,16>24:50
22.0246544s,S,20>5:50
22.0246544s,S,9>26:50
22.0246544s,S,4>17:50
22.0246544s,S,15>9:50
22.0276554s,S,16>15:50
22.0316568s,S,7>17:50
22.0316568s,S,7>18:50
22.0346572s,S,20>1:50
22.0356582s,S,22>11:50
22.0356582s,S,24>25:50
22.0356582s,S,22>16:52
22.0376573s,S,26>18:50
22.0376573s,S,12>15:50
22.0376573s,S,16>0:50
22.038658s,S,11>10:50
22.038658s,S,22>1:52
22.038658s,S,26>11:52
22.0396581s,S,19>7:50
22.0396581s,S,25>11:52
22.0406591s,S,9>1:50
22.0416593s,S,0>14:50
22.0416593s,S,3>24:50
22.0416593s,S,17>3:50
22.0416593s,S,23>14:50
22.0416593s,S,23>0:50
22.0436601s,S,24>20:50
22.0436601s,S,12>18:50
22.0436601s,S,2>23:50
22.0446602s,D,26>14:13000000
22.0446602s,C,14>7
22.0446602s,C,14>7
22.0446602s,C,26>3
22.0446602s,C,7>14
22.0446602s,C,3>26
22.0446602s,C,26>3
22.0446602s,C,3>26
22.0446602s,S,26>14:51
22.0446602s,C,7>14
22.04766s,D,1>26:9000000
22.04766s,S,1>26:51
22.04766s,C,26>16
22.04766s,C,16>26
22.04766s,C,26>16
22.04766s,C,16>26
22.0486599s,S,7>10:50
22.04966s,S,22>12:50
22.04966s,S,10>21:50
22.0506604s,S,26>24:50
22.0516608s,S,5>20:50
22.0516608s,S,5>16:50
22.0526613s,S,24>11:50
22.0526613s,S,19>17:50
22.0526613s,S,13>1:50
22.0526613s,S,19>14:50
22.0546618s,S,23>25:50
22.0546618s,S,25>22:50
22.0556622s,S,25>21:50
22.0576625s,S,26>4:50
22.0576625s,S,23>17:50
22.0576625s,S,23>18:50
22.0576625s,S,9>25:50
22.0576625s,S,9>10:50
22.0576625s,S,26>16:50
22.0576625s,S,9>26:52
22.0576625s,S,25>9:52
22.0586629s,S,13>24:50
22.0626632s,S,20>22:50
22.0636636s,S,18>25:51
22.0636636s,S,24>18:52
22.0656635s,S,4>20:50
22.0656635s,S,12>2:50
22.0656635s,S,9>12:50
22.0656635s,S,25>3:50
22.0656635s,S,25>24:50
22.0676641s,S,7>13:50
22.0686642s,S,21>4:50
22.0696647s,S,23>13:50
22.0716649s,S,4>23:50
22.0716649s,S,6>10:50
22.0736655s,S,26>16:50
22.0736655s,S,2>16:50
22.0746659s,S,18>14:50
22.0746659s,S,18>12:50
22.0766662s,S,4>6:50
22.0766662s,S,19>4:50
22.0766662s,S,19>5:50
22.0776666s,S,11>20:52
22.078667s,S,21>8:50
22.0806667s,S,22>14:50
22.0806667s,S,11>13:50
22.0816671s,S,17>25:50
22.0826675s,S,9>1:50
22.0866689s,S,17>24:50
22.0876693s,S,25>14:52
22.0876693s,S,14>26:51
22.0876693s,S,7>19:50
22.0876693s,S,7>17:50
22.0876693s,S,7>18:50
22.0886695s,S,26>8:50
22.09267s,S,22>4:50
22.09267s,S,26>1:52
22.0936701s,S,14>3:50
22.0936701s,S,22>1:50
22.0946703s,S,21>9:50
22.0946703s,S,21>16:50
22.096672s,S,12>13:50
22.0976724s,D,20>23:20000000
22.0976724s,C,20>24
22.0976724s,C,20>24
22.0976724s,S,20>23:51
22.0976724s,C,24>20
22.0976724s,C,24>20
22.0986728s,S,2>11:50
22.1006722s,D,8>24:14000000
22.1006722s,S,15>12:50
22.1006722s,S,17>18:50
22.1006722s,S,15>9:50
22.1006722s,S,8>24:51
22.1016729s,S,9>11:50
22.1026739s,S,6>13:50
22.1046733s,S,7>21:50
22.1046733s,S,22>15:52
22.1046733s,S,23>1:50
22.1046733s,S,23>17:50
22.1056734s,S,22>5:50
22.1066739s,S,3>0:50
22.1066739s,S,23>4:50
22.1076743s,S,9>12:50
22.1076743s,S,26>4:50
22.1076743s,S,26>10:50
22.109674s,D,1>24:16000000
22.109674s,S,22>0:50
22.109674s,S,23>18:50
22.109674s,S,22>6:50
22.109674s,C,1>21
22.109674s,C,1>21
22.109674s,C,21>1
22.109674s,S,1>24:51
22.109674s,C,21>1
22.1126744s,S,6>7:50
22.1156753s,S,4>9:50
22.1156753s,S,11>0:50
22.1166755s,S,11>19:50
22.1166755s,S,11>13:50
22.1186757s,S,9>18:50
22.1186757s,S,19>20:50
22.1186757s,S,7>22:50
22.1186757s,S,22>26:50
22.1196773s,S,21>12:50
22.1216767s,S,19>13:50
22.1226771s,S,3>9:50
22.1226771s,S,4>26:50
22.1236775s,D,15>23:19000000
22.1236775s,S,26>13:50
22.1236775s,S,15>23:51
22.1266779s,S,9>21:50
22.1266779s,S,18>15:50
22.1266779s,S,12>5:50
22.1266779s,S,21>25:50
22.1286779s,D,26>15:19000000
22.1286779s,C,26>23
22.1286779s,C,26>23
22.1286779s,S,26>15:51
22.1286779s,C,23>26
22.1286779s,C,23>26
22.1316786s,S,20>16:50
22.1346796s,S,23>13:50
22.1346796s,S,24>13:50
22.13568s,S,18>12:50
22.13568s,S,26>11:50
22.1396808s,S,5>22:51
22.1396808s,S,25>18:52
22.1396808s,S,23>14:50
22.1396808s,S,12>22:50
22.1396808s,S,23>0:50
22.1396808s,S,19>17:50
22.1396808s,S,16>1:50
22.1406809s,S,1>8:50
22.1416816s,S,25>0:50
22.1416816s,S,25>23:50
22.1416816s,S,25>3:50
22.1426824s,S,17>21:50
22.1436834s,S,7>17:50
22.1436834s,S,9>12:50
22.1436834s,S,9>11:50
22.1456822s,S,18>1:50
22.1456822s,S,9>26:50
22.146682s,S,19>7:50
22.146682s,S,19>4:50
22.1476821s,S,24>23:50
22.149683s,S,2>14:50
22.149683s,S,23>1:50
22.1506831s,S,3>25:50
22.1516847s,S,0>1:50
22.1516847s,S,24>0:50
22.1516847s,S,24>25:50
22.1537072s,S,14>26:52
22.1537072s,S,26>14:52
22.1537072s,S,22>20:50
22.1556846s,S,14>2:50
22.1556846s,S,26>2:50
22.1576846s,S,23>24:50
22.1576846s,S,23>17:50
22.1576846s,S,23>4:50
22.1576846s,S,17>18:50
22.1576846s,S,22>3:50
22.1586847s,S,2>23:50
22.1596852s,S,26>0:50
22.1596852s,S,26>4:50
22.1626856s,S,16>21:50
22.1626856s,S,16>0:50
22.1626856s,S,9>3:50
22.163686s,S,26>1:50
22.1656862s,S,6>22:50
22.1656862s,S,20>5:50
22.1656862s,S,6>18:50
22.1656862s,S,20>3:50
22.1666867s,S,17>8:50
22.1676868s,S,4>25:50
22.1676868s,S,4>20:50
22.1706875s,S,7>1:50
22.1706875s,S,7>19:50
22.1716876s,S,7>5:50
22.1716876s,S,24>8:52
22.1716876s,S,9>2:50
22.172688s,S,20>14:50
22.1736882s,S,1>19:50
22.1736882s,S,4>16:50
22.1736882s,S,20>1:50
22.1746886s,S,4>7:50
22.1746886s,S,23>12:50
22.1776899s,S,9>10:50
22.1776899s,S,15>9:50
22.1806908s,S,21>3:50
22.1806908s,S,21>7:50
22.1806908s,S,25>9:50
22.1806908s,S,25>24:50
22.1806908s,S,9>11:50
22.1806908s,S,22>1:50
22.1826902s,S,11>8:50
22.1826902s,S,11>19:50
22.1826902s,S,19>2:50
22.1836906s,S,14>0:50
22.1846913s,D,8>25:13000000
22.1846913s,S,8>25:51
22.1866919s,S,18>14:50
22.1876929s,S,9>15:50
22.1876929s,S,19>14:50
22.1876929s,S,19>5:50
22.189692s,S,6>14:50
22.189692s,S,7>18:50
22.1906921s,S,24>1:52
22.1936943s,S,5>19:50
22.1956937s,S,17>24:50
22.1966938s,S,17>6:50
22.1986952s,S,3>14:50
22.1986952s,S,17>7:50
22.2016953s,S,23>20:52
22.2026954s,S,15>3:50
22.2026954s,S,23>1:50
22.2026954s,S,9>1:50
22.2056961s,D,1>25:15000000
22.2056961s,S,11>26:50
22.2056961s,C,1>9
22.2056961s,S,1>25:51
22.2056961s,C,9>1
22.2056961s,C,9>1
22.2056961s,C,1>9
22.2056961s,C,25>12
22.2056961s,C,12>25
22.2056961s,C,12>25
22.2056961s,C,25>12
22.2066963s,S,12>8:50
22.2076964s,S,9>12:50
22.2076964s,S,22>5:50
22.2076964s,S,9>21:50
22.2076964s,S,23>4:50
22.2106977s,S,15>10:50
22.2106977s,S,24>3:50
22.2106977s,S,26>22:50
22.2126973s,S,21>16:50
22.2126973s,S,21>25:50
22.2126973s,S,26>8:50
22.2126973s,S,26>4:50
22.2136981s,S,2>11:50
22.2136981s,S,11>14:50
22.2166982s,S,16>5:50
22.2166982s,S,25>13:50
22.2176983s,S,22>0:50
22.2176983s,S,22>12:50
22.2176983s,S,22>6:50
22.2186996s,S,15>26:51
22.2186996s,S,23>15:52
22.2206996s,S,2>16:50
22.2206996s,S,6>10:50
22.2206996s,S,26>24:50
22.2206996s,S,18>26:50
22.2206996s,S,18>15:50
22.2227118s,S,25>3:50
22.2257066s,S,3>11:50
22.2277005s,S,14>13:50
22.2287015s,D,20>24:27000000
22.2287015s,S,19>15:50
22.2287015s,C,20>11
22.2287015s,C,24>14
22.2287015s,C,20>11
22.2287015s,S,20>24:51
22.2287015s,C,24>14
22.2287015s,C,14>24
22.2287015s,C,11>20
22.2287015s,C,14>24
22.2287015s,C,11>20
22.2337021s,S,21>5:50
22.2337021s,S,24>11:50
22.2357165s,S,23>14:50
22.2397032s,S,13>26:51
22.2397032s,S,19>3:50
22.2397032s,S,19>20:50
22.2397032s,S,1>15:50
22.2407042s,S,25>4:50
22.2427048s,S,0>25:50
22.2447056s,S,8>17:50
22.2447056s,S,23>25:50
22.2447056s,S,9>11:50
22.2447056s,S,23>24:50
22.246705s,S,21>0:50
22.246705s,S,9>3:50
22.2477051s,S,7>17:50
22.2487055s,S,4>6:50
22.2487055s,S,18>12:50
22.2487055s,S,18>14:50
22.2487055s,S,12>23:50
22.249706s,S,16>25:50
22.2517059s,S,26>13:50
22.2517059s,S,11>10:50
22.2517059s,S,25>8:52
22.2527061s,S,7>1:50
22.2527061s,S,7>19:50
22.2537068s,S,17>15:50
22.2547069s,S,15>22:50
22.255707s,S,26>18:50
22.255707s,S,4>23:50
22.255707s,S,26>0:50
22.255707s,S,4>16:50
22.2577073s,S,19>1:50
22.2577073s,S,6>12:50
22.2617084s,S,3>24:50
22.2627088s,D,5>23:18000000
22.2627088s,S,20>2:50
22.2627088s,S,9>15:50
22.2627088s,S,5>23:51
22.2627088s,S,9>17:50
22.2647088s,S,26>10:50
22.2647088s,S,26>4:50
22.2667093s,S,25>18:50
22.2667093s,S,18>23:50
22.2677098s,S,24>4:50
22.2677098s,S,2>14:50
22.2707102s,S,20>16:50
22.2707102s,S,9>24:50
22.2717106s,S,1>22:50
22.272711s,S,7>8:50
22.272711s,S,26>6:50
22.2767118s,S,11>16:50
22.2767118s,S,8>7:50
22.2767118s,S,17>8:50
22.2767118s,S,11>14:50
22.2817134s,S,25>1:52
22.2837136s,S,24>23:50
22.2837136s,S,22>26:50
22.286714s,S,14>19:50
22.2877144s,S,17>26:50
22.2877144s,S,16>21:50
22.2877144s,S,20>0:50
22.2877144s,S,20>14:50
22.2897144s,S,25>22:50
22.2897144s,S,9>23:50
22.2927154s,S,11>13:50
22.2927154s,S,26>22:50
22.2927154s,S,26>13:52
22.2947162s,S,14>26:50
22.2947162s,S,14>0:50
22.2977169s,S,25>11:50
22.2977169s,S,25>24:50
22.298717s,S,21>10:50
22.298717s,S,19>17:50
22.298717s,S,19>5:50
22.2997172s,S,25>0:50
22.3017177s,S,15>10:50
22.3017177s,S,15>21:50
22.303718s,D,10>24:16000000
22.303718s,S,10>24:51
22.303718s,S,23>4:50
22.303718s,S,6>17:50
22.303718s,C,24>4
22.303718s,C,4>24
22.303718s,C,24>4
22.303718s,C,4>24
22.3047187s,S,19>4:50
22.3047187s,S,20>4:50
22.3067187s,S,26>11:50
